loan_amnt,term,int_rate,credit,emp_length,home_ownership,annual_inc,dti,bad_loans
2100, 36 months,11.49,5,11,MORTGAGE,55963.0,21.1,1
5000, 36 months,12.35,5,11,MORTGAGE,62000.0,26.36,1
6000, 36 months,15.7,3,3,MORTGAGE,34000.0,14.86,1
3000, 36 months,5.42,6,8,MORTGAGE,68000.0,1.45,0
12000, 60 months,19.42,2,11,RENT,37000.0,19.52,0
7000, 36 months,10.65,5,11,RENT,85000.0,5.22,0
13000, 36 months,7.49,6,8,RENT,68000.0,10.45,0
18000, 60 months,21.0,2,11,MORTGAGE,125000.0,13.05,1
3600, 36 months,16.29,3,3,MORTGAGE,49200.0,14.24,0
8000, 36 months,20.31,3,5,RENT,47000.0,6.03,1
15000, 36 months,7.51,6,11,RENT,79000.0,8.95,1
20000, 36 months,13.16,4,8,RENT,76000.0,16.56,1
4000, 36 months,8.94,6,5,RENT,65000.0,12.24,1
4800, 36 months,14.79,4,11,RENT,80000.0,17.31,0
7200, 36 months,10.64,5,5,MORTGAGE,38280.0,16.39,1
2000, 36 months,10.59,5,3,RENT,19200.0,16.06,0
25000, 36 months,21.64,0,11,RENT,203000.0,20.74,1
9600, 60 months,16.82,2,11,MORTGAGE,46095.0,12.86,1
9800, 36 months,6.62,6,7,MORTGAGE,72000.0,19.07,0
20000, 36 months,14.84,3,5,RENT,68400.0,22.56,1
28100, 60 months,17.57,3,11,RENT,84000.0,10.2,1
35000, 60 months,15.62,3,11,RENT,82320.0,8.16,1
20000, 60 months,18.79,2,6,RENT,125271.0,22.04,1
24000, 36 months,20.31,3,11,MORTGAGE,160000.0,21.76,1
6250, 36 months,7.51,6,11,MORTGAGE,38484.0,26.94,1
10000, 36 months,15.61,4,9,MORTGAGE,106000.0,30.12,1
6000, 60 months,8.49,6,5,MORTGAGE,33996.0,16.94,0
13000, 60 months,11.71,5,4,MORTGAGE,90000.0,6.33,0
10600, 36 months,15.96,4,4,RENT,35000.0,18.72,0
5000, 36 months,13.99,4,11,RENT,66000.0,23.25,0
9000, 36 months,7.49,6,7,OWN,40000.0,19.74,0
22500, 60 months,16.77,3,5,RENT,48500.0,10.91,0
6000, 36 months,15.88,4,11,RENT,60000.0,18.18,1
6000, 36 months,8.9,6,0,MORTGAGE,120000.0,12.24,0
12000, 36 months,7.9,6,10,RENT,60000.0,4.06,0
2500, 36 months,9.99,5,7,OWN,12000.0,7.8,0
35000, 36 months,19.29,2,9,RENT,85000.0,4.22,1
2400, 36 months,14.26,4,1,RENT,28800.0,19.13,1
11000, 36 months,13.49,4,11,RENT,50000.0,11.02,0
16000, 60 months,16.45,2,10,MORTGAGE,66000.0,16.66,1
9000, 60 months,17.14,2,11,RENT,60000.0,20.16,1
5000, 36 months,6.62,6,5,RENT,80000.0,0.81,0
8725, 36 months,22.9,2,5,RENT,65000.0,7.72,1
3600, 36 months,7.49,6,10,RENT,32000.0,7.88,0
20000, 60 months,14.96,3,11,MORTGAGE,70000.0,15.54,1
21000, 60 months,17.58,3,11,RENT,51000.0,13.91,1
10000, 36 months,6.03,6,6,MORTGAGE,65000.0,28.65,0
18000, 60 months,14.79,4,6,RENT,36000.0,16.23,0
4000, 36 months,11.99,5,11,RENT,36000.0,22.43,0
24000, 60 months,14.33,4,10,MORTGAGE,60000.0,20.98,1
11200, 36 months,21.7,2,11,MORTGAGE,140000.0,9.92,1
18000, 60 months,11.99,5,2,RENT,64000.0,29.19,0
15000, 36 months,12.35,5,11,RENT,77871.0,23.7,1
6000, 36 months,14.96,3,11,MORTGAGE,40000.0,8.49,1
4000, 36 months,19.52,3,4,OWN,20167.0,4.55,1
24925, 36 months,9.67,5,9,MORTGAGE,65000.0,16.71,1
22000, 36 months,12.69,5,7,RENT,92000.0,9.55,0
25475, 60 months,23.28,1,3,MORTGAGE,57200.0,5.58,1
4025, 36 months,9.91,5,2,RENT,25000.0,16.99,0
18000, 36 months,10.59,5,9,RENT,80000.0,7.15,0
8000, 36 months,5.99,6,7,RENT,30000.0,19.8,0
12700, 60 months,14.91,3,5,MORTGAGE,50000.0,24.79,1
21250, 36 months,16.29,4,2,RENT,48000.0,10.22,1
4725, 60 months,12.42,5,6,OWN,37500.0,25.66,0
20000, 60 months,19.42,2,1,MORTGAGE,75000.0,23.82,0
14000, 36 months,12.69,5,1,RENT,95000.0,19.64,0
22000, 60 months,10.65,5,7,OWN,38000.0,9.47,0
15000, 60 months,12.99,4,11,RENT,100000.0,11.52,0
14000, 36 months,6.03,6,1,RENT,90000.0,8.32,0
7200, 36 months,11.99,5,1,RENT,28800.0,17.58,1
35000, 60 months,22.9,2,1,MORTGAGE,141000.0,0.26,1
10425, 36 months,8.49,6,6,MORTGAGE,60000.0,18.8,0
10625, 36 months,15.1,4,11,RENT,35000.0,7.92,1
9000, 36 months,10.59,5,11,RENT,83000.0,16.02,0
7200, 36 months,10.59,5,11,MORTGAGE,43000.0,14.08,0
12000, 60 months,17.57,3,5,MORTGAGE,160000.0,8.27,1
5875, 36 months,18.25,3,3,RENT,20000.0,28.44,1
17500, 60 months,10.65,5,11,RENT,45256.0,22.01,1
6000, 36 months,14.12,3,9,RENT,51000.0,9.01,1
8000, 36 months,10.65,5,3,MORTGAGE,30000.0,21.6,0
6400, 36 months,10.75,5,11,RENT,21600.0,6.72,1
12000, 36 months,5.99,6,1,RENT,70000.0,12.24,0
35000, 60 months,16.49,3,4,RENT,150000.0,9.92,0
10400, 36 months,9.91,5,1,MORTGAGE,110888.0,7.03,0
21000, 36 months,14.65,4,6,OWN,82000.0,10.21,0
7300, 36 months,10.59,4,5,MORTGAGE,65000.0,12.54,1
12000, 60 months,12.99,4,1,RENT,36000.0,23.67,0
6000, 36 months,16.49,3,0,RENT,25200.0,10.14,0
20000, 36 months,11.89,5,11,MORTGAGE,60600.0,2.89,1
16000, 36 months,16.07,3,1,MORTGAGE,48000.0,22.8,1
10000, 36 months,10.99,5,11,MORTGAGE,150000.0,14.98,1
9975, 60 months,17.58,3,6,RENT,82400.0,15.83,0
26000, 60 months,18.64,2,11,RENT,50000.0,14.5,1
4200, 36 months,13.48,4,1,OWN,12000.0,7.4,1
8000, 36 months,11.55,5,0,RENT,24700.0,26.09,1
6000, 36 months,13.49,4,4,RENT,50000.0,10.03,0
24000, 36 months,16.2,4,11,MORTGAGE,94000.0,19.72,1
1500, 36 months,5.42,6,2,MORTGAGE,60000.0,5.26,1
8000, 36 months,6.99,6,6,MORTGAGE,60000.0,16.38,0
6000, 36 months,14.27,4,1,OWN,48000.0,18.02,0
30000, 60 months,18.85,3,6,OWN,100000.0,34.59,1
11000, 36 months,10.99,5,3,RENT,45504.0,22.68,0
18000, 60 months,15.23,4,5,MORTGAGE,94000.0,1.89,0
10000, 36 months,14.27,4,3,RENT,124000.0,4.38,0
9000, 36 months,12.99,4,7,MORTGAGE,57000.0,15.71,0
3250, 36 months,19.52,3,1,RENT,25000.0,26.11,1
10000, 36 months,15.88,4,7,RENT,45000.0,17.63,1
12000, 36 months,15.61,4,9,RENT,55000.0,17.5,1
14000, 36 months,12.99,4,5,MORTGAGE,249996.0,4.98,0
5300, 36 months,12.69,5,1,MORTGAGE,105000.0,23.91,0
10500, 36 months,10.99,5,11,MORTGAGE,69600.0,25.48,1
3000, 36 months,13.92,4,1,OWN,62500.0,4.63,1
10000, 36 months,7.9,6,0,OWN,102672.0,7.53,0
3000, 36 months,9.99,5,1,MORTGAGE,25000.0,1.87,1
15000, 36 months,10.99,5,11,RENT,41184.0,18.44,1
17675, 60 months,14.65,4,1,RENT,50000.0,16.46,0
5850, 36 months,14.65,4,2,RENT,38000.0,23.59,0
6000, 36 months,15.27,4,3,RENT,60000.0,19.36,0
3000, 36 months,7.49,6,2,RENT,17520.0,9.66,0
4800, 36 months,14.84,3,3,RENT,30000.0,0.0,1
16000, 36 months,7.9,6,9,RENT,70000.0,15.79,0
15000, 60 months,17.58,3,4,MORTGAGE,110000.0,12.36,0
25000, 60 months,12.42,5,5,MORTGAGE,54600.0,12.09,0
6400, 36 months,15.96,4,4,MORTGAGE,97000.0,17.43,0
12000, 60 months,18.79,2,7,MORTGAGE,48422.0,7.43,1
12600, 36 months,9.99,5,3,MORTGAGE,42500.0,19.6,0
21000, 36 months,17.76,3,11,MORTGAGE,91746.0,15.08,1
10750, 36 months,11.11,5,11,OWN,49200.0,15.02,1
3200, 36 months,10.99,5,3,RENT,51000.0,23.19,0
2100, 36 months,15.21,3,1,RENT,14400.0,20.33,1
22000, 60 months,20.89,1,5,RENT,63000.0,6.27,1
4000, 36 months,9.25,5,0,MORTGAGE,48000.0,10.2,1
15000, 36 months,12.92,3,5,RENT,45000.0,6.08,1
8875, 36 months,14.65,4,1,RENT,33000.0,21.16,0
10000, 36 months,17.27,3,4,RENT,80000.0,5.73,0
5600, 36 months,7.9,6,11,MORTGAGE,192000.0,10.34,0
21000, 36 months,16.95,2,11,RENT,93000.0,14.76,1
16000, 60 months,7.51,6,11,MORTGAGE,65000.0,9.3,1
3000, 36 months,8.9,6,0,MORTGAGE,25000.0,4.08,0
7300, 36 months,9.99,5,1,MORTGAGE,65000.0,19.83,1
10000, 36 months,15.61,4,2,RENT,170000.0,16.3,1
6600, 36 months,7.51,6,11,MORTGAGE,95000.0,27.74,0
10000, 36 months,17.39,2,1,MORTGAGE,200000.0,10.8,1
30000, 36 months,10.65,5,11,RENT,75000.0,20.58,0
6000, 36 months,7.88,6,11,MORTGAGE,35000.0,20.16,1
8000, 36 months,14.61,3,1,RENT,115000.0,13.36,1
4500, 36 months,13.49,4,9,RENT,45000.0,21.57,1
20000, 36 months,14.27,4,4,MORTGAGE,201000.0,8.74,0
35000, 60 months,13.49,4,11,MORTGAGE,149000.0,8.83,0
20000, 60 months,19.29,2,3,RENT,55000.0,11.48,0
10150, 36 months,11.99,5,7,RENT,69000.0,23.92,0
22750, 60 months,18.91,1,11,MORTGAGE,68000.0,23.59,1
15000, 36 months,15.88,4,11,MORTGAGE,80000.0,23.14,1
10000, 36 months,14.11,3,2,RENT,45000.0,22.48,1
3500, 36 months,6.62,6,11,OWN,70254.0,20.94,0
8000, 36 months,7.49,6,6,MORTGAGE,54000.0,13.91,0
30000, 60 months,10.99,5,5,MORTGAGE,64000.0,1.59,0
5000, 36 months,7.49,6,4,RENT,32000.0,15.49,0
7500, 36 months,11.22,4,1,RENT,20000.0,5.46,1
4000, 36 months,11.49,5,1,RENT,12000.0,14.4,1
12000, 36 months,15.1,4,0,MORTGAGE,89000.0,18.18,1
4000, 36 months,7.49,6,1,OWN,30000.0,8.4,0
7700, 36 months,16.77,3,4,RENT,29772.0,18.58,1
35000, 60 months,26.06,0,7,MORTGAGE,120000.0,16.03,1
13000, 60 months,12.99,4,5,MORTGAGE,30000.0,2.12,0
15000, 36 months,11.71,5,7,RENT,75000.0,11.7,0
8000, 36 months,10.64,5,11,RENT,32968.0,24.31,1
4500, 36 months,16.45,2,3,RENT,21000.0,5.26,1
1500, 36 months,14.46,3,4,RENT,41004.0,24.06,1
10000, 36 months,9.63,6,5,RENT,78996.0,19.9,1
7500, 36 months,10.99,5,3,RENT,35000.0,24.45,0
21200, 36 months,9.91,5,2,MORTGAGE,95000.0,25.23,0
7000, 36 months,9.71,5,9,MORTGAGE,40000.0,9.33,1
7000, 36 months,15.22,4,5,RENT,44000.0,12.63,1
16000, 36 months,16.49,3,11,MORTGAGE,100000.0,10.34,0
12000, 60 months,12.99,4,8,RENT,72000.0,14.8,0
4800, 36 months,11.99,5,9,RENT,50000.0,20.28,0
5825, 36 months,9.99,5,6,RENT,30000.0,21.56,0
2400, 60 months,16.69,2,11,RENT,36000.0,12.93,1
12000, 36 months,13.48,4,7,MORTGAGE,60000.0,8.42,1
35000, 36 months,11.99,5,6,MORTGAGE,175000.0,29.59,1
20000, 60 months,13.99,4,10,MORTGAGE,80000.0,8.59,0
1500, 36 months,19.22,3,11,RENT,54500.0,27.86,1
10000, 36 months,10.59,4,1,MORTGAGE,77000.0,16.54,1
6800, 36 months,10.59,5,1,MORTGAGE,41600.0,6.14,0
3600, 36 months,9.62,5,0,RENT,12000.0,7.0,1
8875, 36 months,10.59,5,1,RENT,21312.0,15.54,1
22400, 60 months,17.76,3,11,MORTGAGE,63913.0,21.18,1
6400, 60 months,19.29,2,6,RENT,29004.0,11.25,1
35000, 60 months,24.5,1,11,RENT,120000.0,17.98,1
20000, 60 months,14.33,4,1,MORTGAGE,65000.0,14.73,1
20000, 60 months,14.65,4,6,MORTGAGE,55000.0,4.06,0
3200, 36 months,12.42,5,11,RENT,38000.0,16.58,0
2500, 36 months,10.65,5,3,RENT,24000.0,20.6,0
9000, 36 months,15.05,3,11,RENT,95000.0,17.72,1
4200, 36 months,7.49,6,1,MORTGAGE,38400.0,15.84,0
5600, 36 months,6.03,6,7,RENT,49000.0,16.29,0
16000, 36 months,11.89,5,3,RENT,75000.0,3.06,1
10000, 36 months,10.37,5,1,MORTGAGE,75000.0,18.35,1
7000, 36 months,15.38,2,7,MORTGAGE,80000.0,9.24,1
18000, 36 months,7.9,6,11,MORTGAGE,68000.0,20.15,0
10000, 36 months,13.49,4,11,RENT,49200.0,20.0,0
4000, 36 months,12.99,4,1,RENT,39996.0,17.34,0
14400, 36 months,7.49,6,5,MORTGAGE,59000.0,17.67,1
4800, 36 months,8.49,6,11,OWN,48000.0,22.77,1
10000, 36 months,13.49,4,5,RENT,86000.0,10.1,0
4100, 36 months,13.49,4,11,OWN,60000.0,14.42,0
35000, 60 months,19.03,2,3,MORTGAGE,75000.0,16.94,1
13400, 36 months,15.1,4,11,RENT,55000.0,25.88,1
5500, 36 months,7.66,6,7,MORTGAGE,48000.0,20.57,1
16100, 60 months,20.89,1,7,MORTGAGE,55000.0,22.32,0
5000, 36 months,16.0,3,11,RENT,51200.0,8.88,1
8000, 36 months,8.49,6,3,RENT,20400.0,18.12,0
3600, 36 months,17.49,3,5,RENT,45600.0,4.08,0
17050, 60 months,18.55,3,1,RENT,38000.0,32.9,1
1600, 36 months,6.62,6,3,RENT,28800.0,4.75,0
9250, 36 months,8.94,6,2,RENT,24000.0,22.25,1
6000, 36 months,12.35,5,11,MORTGAGE,197000.0,16.76,1
17000, 36 months,8.49,6,11,RENT,51000.0,23.48,0
15000, 60 months,14.27,4,11,MORTGAGE,81012.0,5.08,0
10000, 60 months,11.12,5,3,MORTGAGE,39000.0,13.51,1
14575, 36 months,17.57,3,11,RENT,150000.0,12.58,1
15000, 60 months,19.42,2,6,RENT,55000.0,20.68,1
6000, 36 months,13.99,4,5,RENT,40000.0,8.19,0
19600, 36 months,19.52,3,4,RENT,50000.0,6.41,1
19200, 36 months,9.91,5,10,MORTGAGE,40000.0,11.37,0
22875, 60 months,14.79,4,7,MORTGAGE,80000.0,27.33,0
14000, 36 months,7.9,6,7,RENT,45000.0,10.0,1
13000, 36 months,15.99,3,4,RENT,120000.0,24.8,1
5325, 36 months,12.42,5,0,RENT,22000.0,12.55,1
1000, 36 months,13.49,4,10,RENT,50000.0,18.82,0
18000, 60 months,17.1,4,10,MORTGAGE,77000.0,17.24,1
21600, 36 months,11.26,5,11,RENT,90000.0,7.91,1
13200, 36 months,11.71,5,3,MORTGAGE,41600.0,9.55,1
6500, 36 months,16.07,3,11,MORTGAGE,60000.0,16.28,1
13800, 60 months,21.36,1,10,MORTGAGE,62000.0,14.98,0
1800, 60 months,11.49,5,11,RENT,27000.0,16.44,1
14200, 36 months,6.99,6,11,MORTGAGE,53549.0,12.84,0
30000, 36 months,16.49,3,5,RENT,90000.0,14.64,0
10000, 36 months,12.42,5,11,RENT,43000.0,11.58,0
16000, 60 months,17.43,2,11,MORTGAGE,55000.0,13.07,1
24000, 36 months,9.91,5,4,MORTGAGE,50400.0,19.36,0
5000, 36 months,15.22,4,11,MORTGAGE,30000.0,26.88,1
4000, 36 months,13.35,4,0,MORTGAGE,62400.0,20.9,1
10000, 60 months,19.52,3,11,MORTGAGE,33000.0,22.33,1
8000, 36 months,6.03,6,11,MORTGAGE,57200.0,4.72,0
10000, 36 months,13.68,4,11,RENT,75000.0,24.37,1
7500, 36 months,10.2,5,10,MORTGAGE,78955.0,11.99,1
26000, 60 months,18.99,1,11,MORTGAGE,60000.0,10.9,1
14000, 36 months,12.69,5,3,RENT,60000.0,13.98,0
3200, 36 months,12.69,5,3,RENT,22000.0,12.62,0
19075, 60 months,24.89,1,3,RENT,45000.0,22.13,1
10000, 36 months,7.9,6,11,MORTGAGE,54000.0,19.07,0
4425, 36 months,8.9,6,1,RENT,60000.0,2.94,0
5000, 36 months,15.88,4,6,RENT,26000.0,33.05,1
12000, 36 months,15.1,4,11,RENT,38000.0,26.81,1
29100, 36 months,12.99,4,11,MORTGAGE,52000.0,16.25,1
6100, 36 months,14.79,4,5,MORTGAGE,72000.0,19.78,1
16200, 36 months,13.99,4,2,RENT,50000.0,2.52,0
12000, 36 months,14.33,4,11,RENT,200000.0,6.64,1
4500, 36 months,15.62,3,8,MORTGAGE,36000.0,7.8,1
8150, 36 months,15.23,4,11,MORTGAGE,41979.0,19.15,0
10000, 36 months,5.42,6,1,RENT,55000.0,2.18,0
6000, 36 months,7.9,6,11,MORTGAGE,170000.0,4.07,0
10000, 36 months,14.27,4,3,RENT,45000.0,4.93,0
11300, 36 months,9.91,5,1,MORTGAGE,31000.0,16.03,0
11200, 36 months,13.99,4,8,RENT,105000.0,13.5,1
18000, 36 months,18.25,3,8,RENT,40000.0,17.9,1
7500, 36 months,5.99,6,5,MORTGAGE,40000.0,9.69,1
9000, 36 months,13.72,4,1,MORTGAGE,39000.0,16.55,1
5600, 36 months,6.62,6,3,MORTGAGE,70000.0,7.23,0
8400, 36 months,17.1,4,0,RENT,61400.0,33.82,1
13650, 36 months,10.99,5,11,MORTGAGE,50000.0,19.25,0
10000, 36 months,7.9,6,2,RENT,43000.0,25.26,0
18000, 60 months,11.86,5,3,MORTGAGE,56004.0,14.93,1
2000, 36 months,6.17,6,11,OWN,51996.0,17.06,1
20000, 36 months,7.51,6,0,MORTGAGE,120000.0,12.41,0
10000, 36 months,15.99,3,0,MORTGAGE,52000.0,4.5,0
8000, 36 months,5.42,6,0,MORTGAGE,79200.0,22.71,0
8000, 60 months,14.27,4,5,RENT,40000.0,11.85,0
28625, 60 months,22.7,2,11,RENT,64000.0,32.96,1
21800, 60 months,21.28,1,5,MORTGAGE,140000.0,1.46,1
7450, 36 months,12.69,5,2,MORTGAGE,95000.0,6.61,0
15850, 36 months,11.14,5,11,OTHER,78411.0,9.5,1
7500, 36 months,15.23,4,4,MORTGAGE,90000.0,7.12,0
5575, 36 months,22.2,2,4,OWN,175000.0,16.44,1
3000, 36 months,10.65,5,5,RENT,40000.0,8.58,1
12000, 36 months,7.49,6,5,MORTGAGE,114000.0,16.32,0
7500, 36 months,7.51,6,4,MORTGAGE,55000.0,3.21,0
20000, 36 months,18.79,2,11,OWN,60000.0,22.72,0
3000, 36 months,11.49,5,4,MORTGAGE,37000.0,1.46,0
3600, 36 months,15.99,3,1,RENT,21112.0,22.05,1
1500, 36 months,7.29,6,6,RENT,30000.0,1.76,1
32000, 60 months,21.7,2,11,MORTGAGE,159500.0,22.26,1
20000, 60 months,18.79,2,0,OWN,38727.0,20.7,1
5000, 36 months,16.29,3,3,OWN,24000.0,4.65,0
12000, 36 months,7.91,6,6,MORTGAGE,39996.0,24.63,1
2500, 36 months,18.25,3,1,RENT,22000.0,22.47,1
32000, 36 months,15.61,4,9,MORTGAGE,168000.0,14.39,1
16000, 36 months,13.06,4,3,RENT,45000.0,17.49,1
4700, 36 months,19.52,3,1,OWN,20800.0,29.31,1
1200, 36 months,15.23,4,0,RENT,8088.0,7.27,0
10000, 60 months,16.45,2,10,MORTGAGE,45000.0,8.45,1
25000, 36 months,20.2,3,6,MORTGAGE,367000.0,18.15,1
20000, 60 months,18.25,3,10,RENT,105000.0,12.74,0
10000, 60 months,13.49,4,1,RENT,178548.0,8.46,0
10000, 36 months,10.99,5,6,MORTGAGE,110000.0,9.81,0
10000, 60 months,8.88,5,3,MORTGAGE,40000.0,15.69,1
8000, 36 months,16.91,0,11,OWN,60000.0,20.22,1
7000, 36 months,7.9,6,10,RENT,43200.0,3.15,1
4800, 36 months,6.62,6,11,RENT,27700.0,12.17,0
8350, 36 months,6.99,6,7,RENT,77100.0,0.39,0
10625, 60 months,16.2,4,11,MORTGAGE,32000.0,12.75,1
17000, 36 months,6.03,6,11,MORTGAGE,110000.0,9.47,0
4500, 36 months,11.99,5,6,MORTGAGE,46000.0,13.75,1
2500, 36 months,14.27,4,1,OWN,40000.0,15.84,0
6000, 36 months,10.99,5,4,RENT,52000.0,12.09,0
7750, 60 months,13.98,4,11,MORTGAGE,65000.0,18.72,1
10975, 36 months,6.99,6,9,MORTGAGE,125000.0,12.9,0
16000, 60 months,15.99,3,11,RENT,70000.0,17.59,1
8000, 36 months,7.51,6,1,RENT,36000.0,20.36,0
20000, 60 months,12.99,4,2,MORTGAGE,80000.0,7.18,0
25975, 60 months,13.49,4,11,MORTGAGE,112000.0,18.43,1
5000, 60 months,14.27,4,3,RENT,36000.0,14.07,1
15000, 36 months,6.03,6,2,MORTGAGE,62000.0,2.63,0
5000, 36 months,12.69,5,11,RENT,23400.0,23.28,0
10000, 60 months,16.32,3,4,RENT,48000.0,7.3,1
10750, 60 months,18.25,3,0,RENT,41000.0,10.71,1
4750, 36 months,17.57,3,1,RENT,17760.0,10.0,1
4500, 36 months,5.42,6,1,RENT,67000.0,5.39,0
5600, 36 months,16.78,4,4,RENT,19000.0,20.02,1
11200, 36 months,12.42,5,4,RENT,75000.0,22.88,1
16000, 60 months,16.32,3,6,MORTGAGE,90000.0,11.71,1
7000, 36 months,7.49,6,4,MORTGAGE,51996.0,15.3,0
5000, 36 months,8.9,6,2,MORTGAGE,144000.0,14.31,0
6000, 36 months,8.88,5,6,MORTGAGE,53000.0,16.6,1
2400, 60 months,15.57,3,0,MORTGAGE,44000.0,24.25,1
15000, 36 months,8.49,6,11,MORTGAGE,87600.0,16.84,0
5000, 36 months,5.99,6,4,OWN,50000.0,12.7,0
8500, 36 months,16.45,2,1,OWN,26000.0,15.83,1
1700, 36 months,6.76,6,10,MORTGAGE,84000.0,3.07,1
12400, 36 months,7.51,6,11,MORTGAGE,77000.0,25.98,0
12000, 36 months,6.99,6,7,RENT,70000.0,20.33,0
21725, 60 months,19.29,2,11,MORTGAGE,44000.0,12.82,1
6600, 36 months,5.42,6,2,OWN,31200.0,11.69,0
15000, 36 months,13.49,4,6,OWN,55000.0,22.76,0
24000, 60 months,20.5,2,11,OWN,120000.0,10.96,1
18200, 60 months,15.88,4,3,RENT,51500.0,14.07,1
25000, 60 months,11.99,5,11,MORTGAGE,73096.0,17.68,0
4800, 60 months,21.74,1,4,OWN,48960.0,6.37,1
26500, 60 months,19.52,3,11,RENT,60000.0,17.46,1
7000, 36 months,7.9,6,5,MORTGAGE,48000.0,15.38,0
10000, 36 months,12.99,4,5,RENT,140000.0,11.53,0
6000, 36 months,12.69,5,1,RENT,45000.0,7.76,0
6000, 36 months,8.49,6,4,MORTGAGE,32000.0,3.64,0
6000, 36 months,10.37,5,11,RENT,30000.0,23.8,1
15000, 60 months,17.49,3,7,RENT,130000.0,11.25,0
10625, 60 months,15.61,4,11,RENT,32000.0,26.14,1
10000, 60 months,18.39,2,2,RENT,35004.0,11.38,0
5200, 36 months,7.9,6,6,MORTGAGE,64000.0,28.74,0
3725, 36 months,8.49,6,4,RENT,120000.0,23.03,0
25000, 60 months,16.78,4,4,MORTGAGE,115000.0,14.5,1
2400, 36 months,11.49,5,8,RENT,46800.0,6.49,1
18825, 60 months,13.43,4,10,MORTGAGE,33000.0,24.18,1
15575, 60 months,15.23,4,1,RENT,70000.0,24.39,1
28000, 36 months,12.69,5,6,RENT,100000.0,12.35,0
4850, 60 months,9.99,5,1,MORTGAGE,58000.0,18.17,1
18650, 60 months,21.67,1,11,RENT,90000.0,14.19,1
4750, 36 months,21.0,2,4,RENT,30000.0,20.48,1
14075, 60 months,13.99,4,11,MORTGAGE,65000.0,18.39,1
6000, 36 months,10.65,5,11,RENT,24000.0,11.75,0
3825, 36 months,11.71,5,4,MORTGAGE,26000.0,11.26,0
20950, 60 months,21.36,1,6,MORTGAGE,77000.0,19.92,1
16000, 36 months,7.9,6,4,RENT,35500.0,6.59,0
15000, 36 months,12.99,5,11,MORTGAGE,90000.0,15.51,1
29175, 60 months,24.99,1,11,MORTGAGE,65000.0,26.49,1
9400, 36 months,8.9,6,7,RENT,33000.0,8.91,1
1000, 36 months,15.96,4,0,RENT,24000.0,8.9,0
3000, 36 months,7.9,6,3,RENT,29102.0,18.18,0
8800, 36 months,15.1,4,8,RENT,45000.0,29.34,1
11000, 36 months,6.03,6,11,MORTGAGE,65500.0,15.33,0
9875, 36 months,7.9,6,11,MORTGAGE,40000.0,24.03,0
18250, 60 months,23.5,1,9,RENT,41600.0,27.26,1
7900, 36 months,14.18,2,5,MORTGAGE,48000.0,15.1,1
25000, 60 months,20.2,3,6,MORTGAGE,135000.0,19.94,1
16000, 60 months,10.99,5,11,OWN,60000.0,23.06,0
18000, 60 months,17.99,2,6,RENT,96000.0,21.16,1
5000, 36 months,19.2,3,0,MORTGAGE,18000.0,11.0,1
1000, 36 months,10.65,5,1,RENT,12000.0,4.0,0
2400, 36 months,5.42,6,11,RENT,40000.0,10.05,0
4325, 36 months,7.49,6,11,MORTGAGE,44300.0,5.47,0
1025, 36 months,11.34,4,7,RENT,12000.0,20.4,1
5300, 36 months,15.23,4,5,RENT,24996.0,4.7,0
20000, 60 months,17.93,2,2,MORTGAGE,44304.0,18.47,1
3250, 36 months,14.26,4,6,RENT,20400.0,22.41,1
16000, 60 months,21.6,2,11,MORTGAGE,48000.0,25.5,1
30000, 60 months,18.64,2,11,OWN,120000.0,9.17,1
17625, 36 months,13.05,5,7,RENT,40245.0,17.26,1
16000, 60 months,16.02,3,6,MORTGAGE,43000.0,7.48,1
23850, 36 months,16.2,4,6,OWN,53000.0,23.14,1
35000, 36 months,17.58,3,1,MORTGAGE,116000.0,18.54,0
3200, 36 months,5.99,6,11,MORTGAGE,82000.0,14.58,0
13200, 36 months,18.67,1,2,MORTGAGE,125000.0,22.8,1
25000, 60 months,13.99,4,11,MORTGAGE,72000.0,22.98,1
5800, 36 months,13.05,5,2,MORTGAGE,20000.0,23.7,1
6500, 36 months,18.25,3,6,OWN,26000.0,8.49,1
7000, 36 months,14.09,5,2,RENT,34000.0,17.01,1
15000, 36 months,13.05,5,4,RENT,52000.0,28.38,1
4600, 60 months,18.39,2,1,MORTGAGE,45000.0,5.92,1
14125, 60 months,21.28,1,6,RENT,35000.0,16.49,1
18000, 60 months,10.99,5,3,MORTGAGE,44000.0,25.8,1
2350, 36 months,9.91,5,0,RENT,14400.0,6.75,0
20000, 60 months,17.49,3,1,MORTGAGE,65000.0,12.59,0
35000, 60 months,11.71,5,4,RENT,80000.0,9.84,1
10000, 36 months,17.58,3,4,RENT,30000.0,19.32,0
1450, 36 months,7.51,6,3,RENT,24000.0,10.9,0
17000, 36 months,20.2,3,0,RENT,43000.0,23.87,1
25200, 60 months,18.64,2,11,MORTGAGE,50400.0,4.81,0
28000, 36 months,7.49,6,5,MORTGAGE,111000.0,12.7,0
35000, 60 months,10.99,5,11,MORTGAGE,135000.0,14.57,1
25000, 60 months,18.99,1,5,MORTGAGE,72000.0,11.22,1
3500, 60 months,21.48,1,2,RENT,34737.0,14.51,0
4000, 36 months,14.65,4,1,RENT,48000.0,22.38,0
10000, 36 months,11.71,5,2,RENT,50000.0,21.46,0
12000, 36 months,11.49,5,9,MORTGAGE,132750.0,13.75,0
3075, 36 months,15.23,4,11,MORTGAGE,32678.0,23.06,0
