loan_amnt,term,int_rate,credit,emp_length,home_ownership,annual_inc,purpose,dti,bad_loans
11000, 60 months,8.9,A,10+ years,RENT,90000.0,major_purchase,17.55,1
26000, 36 months,14.65,C,< 1 year,MORTGAGE,90000.0,debt_consolidation,18.85,1
9600, 36 months,12.49,B,7 years,RENT,57428.0,debt_consolidation,24.01,0
17000, 36 months,8.39,A,1 year,MORTGAGE,40000.0,debt_consolidation,9.9,0
9750, 36 months,11.14,B,< 1 year,OWN,35000.0,credit_card,19.76,1
11500, 36 months,15.31,C,1 year,RENT,48000.0,debt_consolidation,20.18,1
10000, 36 months,7.9,A,5 years,OWN,33000.0,credit_card,27.68,0
9750, 36 months,12.12,B,10+ years,RENT,30000.0,debt_consolidation,17.92,1
5000, 36 months,13.98,C,< 1 year,OWN,12000.0,debt_consolidation,11.1,0
15000, 36 months,10.99,B,4 years,OWN,45650.0,debt_consolidation,29.18,0
5400, 36 months,13.53,B,10+ years,MORTGAGE,77000.0,debt_consolidation,7.56,0
24000, 36 months,12.49,B,2 years,RENT,110000.0,debt_consolidation,28.45,0
35000, 36 months,15.61,C,7 years,RENT,85000.0,debt_consolidation,14.78,1
5700, 36 months,13.65,C,10+ years,RENT,55000.0,debt_consolidation,9.06,1
2000, 60 months,23.4,E,4 years,OWN,45000.0,other,25.47,0
19475, 36 months,12.12,B,8 years,RENT,100000.0,debt_consolidation,20.76,1
17050, 60 months,19.05,D,2 years,OWN,43000.0,wedding,20.81,1
17000, 36 months,7.62,A,< 1 year,RENT,41000.0,credit_card,23.21,0
8000, 36 months,9.67,B,< 1 year,RENT,72000.0,credit_card,14.98,0
1500, 36 months,12.49,B,10+ years,RENT,54000.0,debt_consolidation,31.04,0
18000, 60 months,17.57,D,10+ years,MORTGAGE,100000.0,debt_consolidation,24.74,0
15000, 60 months,18.92,D,2 years,MORTGAGE,50000.0,debt_consolidation,7.71,0
20000, 36 months,14.98,C,6 years,RENT,85000.0,credit_card,11.97,0
12050, 36 months,18.92,D,10+ years,MORTGAGE,51000.0,debt_consolidation,32.35,0
6600, 36 months,8.9,A,2 years,RENT,43250.0,debt_consolidation,25.78,0
8400, 36 months,18.92,D,2 years,MORTGAGE,45000.0,debt_consolidation,21.88,0
13100, 36 months,19.47,D,2 years,RENT,143000.0,debt_consolidation,12.21,0
7000, 36 months,16.29,C,6 years,RENT,37000.0,debt_consolidation,23.48,1
10000, 36 months,10.99,B,1 year,MORTGAGE,65000.0,debt_consolidation,18.52,0
8500, 36 months,14.65,C,10+ years,MORTGAGE,70000.0,debt_consolidation,15.81,1
19600, 36 months,13.11,B,7 years,RENT,44000.0,credit_card,26.65,1
25975, 60 months,20.49,E,1 year,RENT,65000.0,debt_consolidation,19.37,1
21850, 36 months,13.11,B,7 years,RENT,56000.0,debt_consolidation,17.28,1
7000, 36 months,14.16,C,5 years,MORTGAGE,32000.0,debt_consolidation,21.31,0
10000, 36 months,10.15,B,8 years,MORTGAGE,58000.0,debt_consolidation,19.41,0
12500, 36 months,12.12,B,5 years,RENT,50000.0,debt_consolidation,19.09,1
10000, 36 months,9.17,B,10+ years,MORTGAGE,102996.0,medical,12.51,0
7000, 36 months,8.9,A,4 years,MORTGAGE,36000.0,credit_card,19.67,0
19750, 60 months,24.5,F,< 1 year,MORTGAGE,55000.0,home_improvement,13.51,0
29700, 60 months,18.99,E,4 years,MORTGAGE,67500.0,home_improvement,11.52,0
14300, 36 months,6.03,A,7 years,MORTGAGE,77000.0,major_purchase,1.01,1
10850, 36 months,17.57,D,8 years,MORTGAGE,46500.0,debt_consolidation,23.38,0
5150, 36 months,14.47,C,10+ years,MORTGAGE,34000.0,debt_consolidation,32.78,0
15000, 36 months,18.25,D,< 1 year,RENT,56000.0,major_purchase,14.14,1
29400, 36 months,8.9,A,10+ years,RENT,71500.0,debt_consolidation,18.24,0
9000, 36 months,13.11,B,1 year,MORTGAGE,35000.0,other,19.75,1
20000, 36 months,15.31,C,6 years,MORTGAGE,85000.0,debt_consolidation,12.3,0
7000, 36 months,11.99,B,1 year,MORTGAGE,40000.0,major_purchase,16.86,1
11550, 36 months,7.62,A,3 years,MORTGAGE,60000.0,credit_card,19.54,0
15000, 36 months,7.9,A,5 years,MORTGAGE,150000.0,debt_consolidation,6.89,0
12675, 36 months,21.49,E,8 years,RENT,40300.0,debt_consolidation,29.66,1
8000, 36 months,10.99,B,7 years,MORTGAGE,95000.0,debt_consolidation,32.01,1
16450, 36 months,12.12,B,5 years,RENT,70000.0,debt_consolidation,7.56,1
6000, 36 months,10.99,B,1 year,RENT,32000.0,credit_card,25.28,0
35000, 60 months,17.57,D,2 years,OWN,95000.0,debt_consolidation,14.32,1
12000, 36 months,13.53,B,1 year,RENT,36000.0,debt_consolidation,29.65,0
25600, 60 months,19.05,D,10+ years,RENT,57000.0,debt_consolidation,31.75,1
17500, 36 months,12.99,B,10+ years,RENT,90000.0,debt_consolidation,18.59,0
18750, 60 months,24.08,F,7 years,MORTGAGE,60000.0,debt_consolidation,13.38,0
3000, 36 months,18.24,D,5 years,MORTGAGE,110000.0,other,15.67,0
8400, 36 months,14.98,C,10+ years,RENT,48000.0,credit_card,14.65,0
25000, 36 months,12.49,B,2 years,RENT,84000.0,debt_consolidation,14.33,1
20000, 36 months,12.42,B,6 years,RENT,103200.0,credit_card,8.73,1
28775, 60 months,15.61,D,6 years,RENT,60000.0,debt_consolidation,25.36,0
10000, 36 months,7.9,A,5 years,MORTGAGE,75000.0,debt_consolidation,3.7,1
10000, 36 months,13.11,B,10+ years,RENT,54978.0,credit_card,14.86,1
35000, 36 months,9.67,B,6 years,MORTGAGE,100000.0,debt_consolidation,16.6,0
33000, 36 months,9.67,B,2 years,RENT,100000.0,credit_card,12.11,0
4000, 36 months,12.99,B,10+ years,RENT,48000.0,other,16.35,0
16050, 60 months,12.12,B,10+ years,MORTGAGE,45000.0,debt_consolidation,29.07,1
21200, 36 months,14.64,C,2 years,OWN,75000.0,credit_card,19.14,0
10000, 36 months,15.61,C,5 years,RENT,52000.0,debt_consolidation,21.28,1
17500, 60 months,15.81,C,8 years,OWN,150000.0,credit_card,9.02,1
15000, 36 months,8.9,A,7 years,RENT,112000.0,debt_consolidation,14.21,0
15850, 36 months,13.11,B,10+ years,MORTGAGE,65000.0,debt_consolidation,20.7,1
10000, 36 months,15.8,C,8 years,MORTGAGE,60000.0,credit_card,23.48,1
29000, 36 months,21.48,E,10+ years,RENT,140000.0,debt_consolidation,5.7,1
30000, 60 months,18.25,D,< 1 year,MORTGAGE,105000.0,debt_consolidation,21.6,0
25000, 36 months,13.53,B,10+ years,MORTGAGE,120000.0,debt_consolidation,7.43,0
10375, 36 months,15.96,C,1 year,OWN,40000.0,credit_card,23.97,1
5000, 36 months,16.29,C,1 year,RENT,58800.0,other,3.61,1
15000, 36 months,17.57,D,10+ years,MORTGAGE,78000.0,debt_consolidation,20.95,0
24000, 60 months,21.98,E,1 year,RENT,73000.0,credit_card,24.89,1
17000, 36 months,12.49,B,10+ years,MORTGAGE,150000.0,debt_consolidation,14.36,0
10000, 36 months,18.25,D,< 1 year,RENT,40000.0,debt_consolidation,11.94,0
14125, 60 months,14.09,B,10+ years,MORTGAGE,36396.0,home_improvement,27.3,1
10000, 36 months,9.67,B,4 years,RENT,45000.0,debt_consolidation,4.96,0
2000, 36 months,14.16,C,10+ years,OWN,35000.0,credit_card,8.26,1
3600, 36 months,14.64,C,10+ years,RENT,78000.0,credit_card,12.62,0
10000, 36 months,16.77,D,10+ years,MORTGAGE,40000.0,debt_consolidation,21.21,1
12600, 60 months,15.61,C,< 1 year,RENT,60000.0,major_purchase,17.1,0
18000, 36 months,16.29,C,8 years,RENT,105000.0,debt_consolidation,14.88,1
5000, 36 months,7.9,A,10+ years,MORTGAGE,60000.0,other,20.48,0
4500, 36 months,10.99,B,3 years,OWN,85000.0,debt_consolidation,4.64,0
10300, 36 months,15.31,C,5 years,MORTGAGE,60000.0,home_improvement,17.1,1
32000, 60 months,24.89,G,10+ years,MORTGAGE,99391.0,debt_consolidation,31.63,1
6000, 36 months,6.62,A,7 years,MORTGAGE,80000.0,credit_card,14.38,1
12200, 36 months,14.33,C,3 years,RENT,80000.0,debt_consolidation,15.75,1
18000, 36 months,8.9,A,< 1 year,RENT,100000.0,credit_card,26.27,0
8000, 36 months,13.53,B,3 years,OWN,38000.0,debt_consolidation,27.73,0
8600, 36 months,17.77,D,< 1 year,RENT,42000.0,debt_consolidation,33.54,1
15000, 36 months,12.49,B,3 years,MORTGAGE,85000.0,debt_consolidation,10.93,0
19000, 36 months,15.8,C,6 years,RENT,60000.0,debt_consolidation,3.48,1
24500, 60 months,15.61,D,1 year,RENT,106000.0,debt_consolidation,12.33,0
2550, 36 months,6.62,A,1 year,RENT,46000.0,major_purchase,21.89,1
15500, 36 months,7.9,A,2 years,RENT,50000.0,debt_consolidation,17.79,0
15000, 36 months,18.49,D,6 years,OWN,44800.0,debt_consolidation,27.29,1
8500, 36 months,23.4,E,10+ years,MORTGAGE,36500.0,debt_consolidation,21.9,0
10500, 36 months,9.67,B,6 years,MORTGAGE,65000.0,debt_consolidation,19.23,0
11725, 36 months,16.29,C,2 years,RENT,30000.0,credit_card,14.41,1
18250, 60 months,16.99,D,6 years,RENT,47000.0,debt_consolidation,23.8,0
16525, 60 months,22.45,E,7 years,RENT,80000.0,debt_consolidation,9.77,0
8000, 36 months,13.65,C,5 years,MORTGAGE,75200.0,home_improvement,10.47,0
8000, 36 months,17.27,C,10+ years,RENT,52986.0,wedding,15.26,1
32500, 60 months,13.65,C,< 1 year,OWN,105000.0,debt_consolidation,12.99,1
16800, 36 months,8.9,A,10+ years,MORTGAGE,70000.0,debt_consolidation,10.34,0
25000, 60 months,17.27,C,< 1 year,MORTGAGE,69615.0,debt_consolidation,9.14,1
15000, 36 months,19.47,D,< 1 year,OWN,80000.0,debt_consolidation,28.97,0
8000, 36 months,14.16,C,10+ years,OWN,91000.0,credit_card,22.61,1
12000, 36 months,13.98,C,10+ years,MORTGAGE,51000.0,debt_consolidation,11.44,0
10000, 36 months,8.9,A,5 years,MORTGAGE,132000.0,debt_consolidation,15.33,0
24000, 36 months,15.31,C,3 years,RENT,85000.0,debt_consolidation,18.44,0
5000, 36 months,10.16,B,3 years,RENT,35000.0,debt_consolidation,14.56,1
13925, 36 months,14.64,C,10+ years,MORTGAGE,120000.0,debt_consolidation,19.44,0
10800, 36 months,15.81,C,5 years,RENT,94212.0,debt_consolidation,6.04,1
16000, 60 months,18.25,D,7 years,RENT,78000.0,vacation,6.34,1
6000, 36 months,11.67,B,10+ years,MORTGAGE,57200.0,home_improvement,30.82,0
11000, 36 months,14.33,C,4 years,RENT,60000.0,debt_consolidation,24.26,1
3000, 36 months,13.65,C,3 years,RENT,52000.0,debt_consolidation,18.72,0
35000, 60 months,15.8,C,10+ years,MORTGAGE,80000.0,debt_consolidation,6.69,1
16000, 36 months,11.99,B,10+ years,MORTGAGE,59000.0,debt_consolidation,30.83,0
18000, 60 months,15.61,D,< 1 year,MORTGAGE,90000.0,debt_consolidation,20.69,1
35000, 60 months,19.22,D,7 years,OWN,100000.0,home_improvement,2.04,0
3000, 36 months,11.99,B,10+ years,OWN,55000.0,other,13.72,1
9750, 36 months,13.99,C,10+ years,MORTGAGE,45000.0,debt_consolidation,21.39,1
24000, 60 months,17.27,C,10+ years,MORTGAGE,60000.0,debt_consolidation,31.3,1
10800, 36 months,12.49,B,9 years,RENT,65000.0,debt_consolidation,20.7,0
18000, 60 months,19.47,D,7 years,RENT,124173.0,other,16.99,0
6350, 36 months,6.62,A,< 1 year,MORTGAGE,40000.0,debt_consolidation,24.45,1
15000, 60 months,19.52,E,6 years,RENT,67500.0,debt_consolidation,13.74,0
18425, 60 months,19.99,E,4 years,MORTGAGE,78000.0,credit_card,9.36,0
35000, 36 months,15.31,C,1 year,MORTGAGE,200000.0,home_improvement,2.15,1
6000, 36 months,8.39,A,1 year,RENT,48000.0,debt_consolidation,14.15,0
4625, 36 months,17.57,D,1 year,RENT,10560.0,debt_consolidation,32.84,0
10000, 36 months,15.31,C,5 years,MORTGAGE,175000.0,major_purchase,4.56,1
18000, 36 months,22.45,F,2 years,RENT,55000.0,debt_consolidation,20.36,1
6000, 36 months,10.15,B,10+ years,OWN,24640.0,credit_card,27.28,0
8450, 36 months,13.11,B,3 years,RENT,17000.0,debt_consolidation,19.91,1
9750, 36 months,15.61,C,3 years,RENT,36000.0,other,6.87,0
10000, 36 months,11.67,B,< 1 year,RENT,50000.0,credit_card,11.81,0
15000, 36 months,7.9,A,10+ years,RENT,70000.0,debt_consolidation,14.07,1
22800, 36 months,23.4,E,6 years,OWN,123000.0,small_business,10.9,1
17600, 36 months,13.35,C,10+ years,MORTGAGE,85500.0,debt_consolidation,23.47,0
18000, 60 months,14.65,C,8 years,MORTGAGE,45000.0,debt_consolidation,10.13,1
6550, 36 months,24.08,F,4 years,MORTGAGE,54000.0,debt_consolidation,20.04,0
16500, 60 months,21.18,E,8 years,MORTGAGE,47000.0,credit_card,25.94,0
4225, 36 months,6.03,A,4 years,MORTGAGE,31000.0,small_business,14.52,1
24000, 36 months,12.85,B,2 years,RENT,68000.0,debt_consolidation,10.08,1
6000, 36 months,9.67,B,5 years,MORTGAGE,105000.0,debt_consolidation,8.03,0
12000, 36 months,14.09,B,1 year,RENT,52000.0,debt_consolidation,33.23,1
9450, 36 months,15.31,C,10+ years,RENT,27000.0,credit_card,13.64,1
12000, 36 months,14.16,C,5 years,MORTGAGE,110000.0,debt_consolidation,10.36,0
22000, 60 months,14.99,C,< 1 year,OWN,69500.0,debt_consolidation,9.91,0
20000, 36 months,14.33,C,6 years,MORTGAGE,80000.0,debt_consolidation,15.42,1
12075, 60 months,16.59,D,7 years,MORTGAGE,58000.0,debt_consolidation,13.37,0
9100, 36 months,17.57,D,9 years,RENT,24000.0,credit_card,13.7,1
10000, 36 months,8.9,A,10+ years,RENT,38000.0,debt_consolidation,13.42,0
24000, 36 months,14.33,C,10+ years,MORTGAGE,93500.0,debt_consolidation,9.95,1
6000, 60 months,19.72,D,3 years,MORTGAGE,24710.0,debt_consolidation,28.65,1
12800, 36 months,14.33,C,10+ years,MORTGAGE,65500.0,credit_card,32.32,1
16000, 36 months,18.92,D,< 1 year,MORTGAGE,50000.0,debt_consolidation,18.67,0
5000, 36 months,6.62,A,2 years,RENT,36000.0,debt_consolidation,11.2,1
19075, 36 months,9.67,B,5 years,OWN,200000.0,debt_consolidation,9.36,0
15000, 36 months,12.85,B,< 1 year,RENT,110000.0,debt_consolidation,9.0,0
5600, 36 months,14.64,C,10+ years,MORTGAGE,80000.0,home_improvement,26.61,0
5000, 36 months,9.17,B,3 years,RENT,46500.0,major_purchase,6.67,0
26775, 60 months,16.59,D,< 1 year,MORTGAGE,75000.0,credit_card,17.22,0
5000, 36 months,18.64,E,2 years,RENT,25068.0,major_purchase,0.0,1
12300, 36 months,18.49,D,6 years,OWN,57460.0,credit_card,26.61,1
10625, 60 months,19.99,E,10+ years,MORTGAGE,55000.0,debt_consolidation,14.12,0
27050, 36 months,19.72,D,3 years,RENT,90000.0,small_business,27.36,1
3000, 36 months,15.31,C,2 years,RENT,50000.0,medical,17.59,0
32225, 60 months,23.7,F,1 year,RENT,85000.0,debt_consolidation,21.98,0
26325, 60 months,21.49,E,10+ years,RENT,66000.0,debt_consolidation,14.97,1
13000, 36 months,7.9,A,4 years,RENT,45000.0,small_business,2.14,1
9000, 36 months,11.99,B,10+ years,RENT,50000.0,debt_consolidation,14.43,0
15000, 36 months,12.49,B,10+ years,MORTGAGE,65000.0,debt_consolidation,21.77,0
5000, 36 months,13.35,C,10+ years,RENT,71000.0,debt_consolidation,8.3,0
7200, 36 months,7.69,A,5 years,OWN,95000.0,credit_card,13.18,0
35000, 60 months,22.45,F,3 years,MORTGAGE,80000.0,debt_consolidation,18.65,1
25000, 60 months,19.22,D,7 years,RENT,84000.0,debt_consolidation,21.43,1
13450, 36 months,12.12,B,3 years,RENT,62880.0,credit_card,11.1,1
15875, 36 months,13.99,C,2 years,OWN,32614.0,debt_consolidation,23.55,1
20000, 36 months,7.62,A,< 1 year,MORTGAGE,60000.0,debt_consolidation,19.56,0
10000, 36 months,14.33,C,10+ years,RENT,48000.0,debt_consolidation,16.23,1
10000, 36 months,19.91,E,5 years,MORTGAGE,72000.0,debt_consolidation,23.35,1
18775, 36 months,12.12,B,10+ years,MORTGAGE,70000.0,debt_consolidation,12.03,1
11000, 36 months,13.65,C,10+ years,MORTGAGE,70000.0,debt_consolidation,22.56,0
19750, 60 months,22.45,E,10+ years,MORTGAGE,64124.0,debt_consolidation,32.53,0
12250, 60 months,25.89,G,1 year,RENT,45000.0,small_business,18.0,0
12000, 36 months,12.99,B,10+ years,RENT,143000.0,credit_card,11.48,0
18075, 60 months,19.47,D,6 years,MORTGAGE,67000.0,debt_consolidation,27.33,0
7600, 36 months,15.31,C,10+ years,OWN,28000.0,debt_consolidation,21.17,1
21000, 36 months,6.03,A,< 1 year,MORTGAGE,107000.0,credit_card,13.68,0
18000, 60 months,15.31,C,2 years,MORTGAGE,49000.0,debt_consolidation,23.29,1
6250, 36 months,13.65,C,< 1 year,RENT,15000.0,debt_consolidation,18.56,1
5150, 36 months,24.08,F,3 years,RENT,43000.0,house,5.69,0
16000, 60 months,16.59,D,6 years,MORTGAGE,78000.0,medical,9.4,0
10000, 36 months,16.29,C,1 year,RENT,50000.0,small_business,23.16,1
16000, 36 months,7.9,A,5 years,RENT,64000.0,credit_card,22.63,0
16000, 60 months,23.43,F,5 years,MORTGAGE,50000.0,debt_consolidation,12.41,1
28500, 60 months,20.49,E,2 years,MORTGAGE,78000.0,debt_consolidation,11.92,0
16000, 36 months,8.39,A,1 year,MORTGAGE,75000.0,debt_consolidation,20.05,1
14000, 36 months,13.11,B,6 years,RENT,85000.0,debt_consolidation,7.67,1
12000, 36 months,8.39,A,10+ years,MORTGAGE,144000.0,medical,5.73,0
20275, 60 months,21.99,E,10+ years,MORTGAGE,62000.0,debt_consolidation,22.88,0
8000, 36 months,12.12,B,10+ years,MORTGAGE,64000.0,home_improvement,17.23,1
8200, 36 months,17.57,D,4 years,MORTGAGE,28000.0,debt_consolidation,14.96,0
14000, 36 months,11.67,B,10+ years,MORTGAGE,145000.0,debt_consolidation,6.89,0
20000, 36 months,22.9,E,10+ years,RENT,100000.0,small_business,10.92,1
4200, 36 months,7.9,A,10+ years,RENT,63000.0,credit_card,14.57,0
23000, 60 months,16.24,C,< 1 year,MORTGAGE,51500.0,credit_card,20.16,1
6500, 36 months,7.9,A,2 years,RENT,35500.0,debt_consolidation,33.26,1
2200, 36 months,14.16,C,10+ years,RENT,41000.0,debt_consolidation,4.36,0
35000, 36 months,12.85,B,2 years,MORTGAGE,120000.0,credit_card,13.76,0
9000, 36 months,13.99,C,2 years,MORTGAGE,70000.0,credit_card,11.59,1
8675, 36 months,18.92,D,10+ years,MORTGAGE,56286.0,debt_consolidation,21.58,0
2100, 36 months,18.24,D,6 years,RENT,30000.0,other,19.92,1
4000, 36 months,11.67,B,1 year,RENT,91000.0,debt_consolidation,28.83,1
24175, 36 months,14.33,C,< 1 year,RENT,70000.0,debt_consolidation,15.3,1
5000, 36 months,8.9,A,8 years,RENT,44000.0,credit_card,13.91,0
23500, 60 months,24.7,G,4 years,MORTGAGE,77389.0,small_business,18.9,1
12000, 36 months,6.62,A,8 years,MORTGAGE,52000.0,credit_card,13.04,0
24000, 36 months,9.17,B,< 1 year,MORTGAGE,116000.0,debt_consolidation,27.29,1
22000, 36 months,6.62,A,3 years,OWN,50000.0,other,14.11,0
12000, 36 months,17.77,D,4 years,RENT,51500.0,debt_consolidation,23.32,1
18000, 60 months,14.16,C,10+ years,MORTGAGE,70000.0,debt_consolidation,10.08,1
18000, 36 months,15.61,C,10+ years,MORTGAGE,87000.0,debt_consolidation,34.54,0
16525, 60 months,13.11,B,5 years,MORTGAGE,45000.0,debt_consolidation,7.71,1
20000, 60 months,19.05,D,9 years,MORTGAGE,65000.0,debt_consolidation,12.92,1
3500, 36 months,10.99,B,10+ years,RENT,30000.0,debt_consolidation,6.92,0
20000, 36 months,13.11,B,4 years,MORTGAGE,60000.0,credit_card,16.65,1
7000, 36 months,12.99,B,2 years,RENT,30000.0,debt_consolidation,21.76,0
12600, 60 months,14.16,C,10+ years,MORTGAGE,44000.0,credit_card,8.46,0
10000, 36 months,7.9,A,< 1 year,RENT,46000.0,credit_card,5.79,0
20000, 36 months,8.9,A,7 years,MORTGAGE,56000.0,debt_consolidation,19.2,1
10000, 36 months,10.99,B,8 years,MORTGAGE,51000.0,debt_consolidation,20.99,0
19000, 60 months,22.15,E,3 years,MORTGAGE,60000.0,debt_consolidation,15.22,0
9600, 36 months,15.31,C,2 years,RENT,38000.0,credit_card,33.24,1
9750, 36 months,12.49,B,10+ years,MORTGAGE,152400.0,debt_consolidation,14.43,1
12000, 60 months,21.18,E,< 1 year,MORTGAGE,120000.0,debt_consolidation,19.68,0
9550, 36 months,9.67,B,5 years,RENT,120000.0,debt_consolidation,10.01,0
28100, 60 months,16.59,D,8 years,RENT,94512.0,debt_consolidation,23.77,0
7500, 36 months,22.45,E,2 years,RENT,26000.0,debt_consolidation,26.18,0
5600, 36 months,12.49,B,4 years,RENT,49000.0,debt_consolidation,11.07,1
20000, 60 months,20.99,E,5 years,MORTGAGE,65000.0,credit_card,4.1,1
10200, 36 months,12.12,B,7 years,MORTGAGE,60000.0,credit_card,4.99,1
10000, 36 months,11.99,B,6 years,RENT,89000.0,debt_consolidation,11.11,0
34100, 60 months,22.45,E,10+ years,OWN,157000.0,debt_consolidation,18.28,0
7200, 36 months,11.14,B,3 years,RENT,67185.0,debt_consolidation,21.63,1
6800, 36 months,14.16,C,10+ years,MORTGAGE,26000.0,debt_consolidation,18.33,0
7000, 36 months,10.16,B,< 1 year,MORTGAGE,80000.0,small_business,20.01,1
20675, 60 months,22.47,E,4 years,RENT,52378.0,debt_consolidation,24.47,1
15400, 60 months,24.08,F,10+ years,OWN,45500.0,debt_consolidation,15.06,1
9875, 36 months,16.29,D,< 1 year,RENT,40000.0,debt_consolidation,7.59,0
16800, 60 months,21.49,E,7 years,RENT,54498.0,debt_consolidation,18.36,1
5000, 36 months,10.99,B,8 years,MORTGAGE,34000.0,debt_consolidation,27.57,0
15000, 36 months,20.49,E,1 year,RENT,70000.0,other,3.57,0
2000, 36 months,12.85,B,7 years,RENT,45000.0,credit_card,18.53,0
7000, 36 months,12.99,C,7 years,MORTGAGE,100000.0,debt_consolidation,18.47,0
9000, 36 months,7.51,A,5 years,RENT,40000.0,debt_consolidation,17.82,1
35000, 60 months,14.16,C,5 years,MORTGAGE,73648.0,debt_consolidation,11.54,0
7000, 36 months,12.85,B,< 1 year,RENT,80000.0,debt_consolidation,4.37,0
15000, 60 months,16.99,D,3 years,RENT,43680.0,credit_card,7.23,0
16000, 60 months,16.29,D,2 years,RENT,60000.0,credit_card,9.88,0
20000, 36 months,7.9,A,10+ years,MORTGAGE,380000.0,credit_card,10.99,0
15350, 36 months,19.72,D,10+ years,OWN,40000.0,debt_consolidation,27.24,1
6400, 36 months,16.99,D,10+ years,OWN,51000.0,credit_card,18.73,0
5000, 36 months,7.69,A,10+ years,MORTGAGE,70000.0,major_purchase,12.17,0
3900, 36 months,8.39,A,3 years,RENT,35000.0,debt_consolidation,26.51,0
35000, 36 months,18.75,D,10+ years,MORTGAGE,175000.0,small_business,5.83,1
10000, 36 months,13.65,C,10+ years,MORTGAGE,62000.0,debt_consolidation,10.51,0
10625, 36 months,14.09,B,< 1 year,RENT,32000.0,debt_consolidation,13.46,1
4000, 36 months,10.99,B,1 year,RENT,49000.0,debt_consolidation,21.11,0
28800, 60 months,23.76,F,10+ years,MORTGAGE,65000.0,debt_consolidation,25.85,1
10000, 36 months,13.98,C,3 years,RENT,50000.0,vacation,27.96,1
10000, 36 months,14.33,C,5 years,RENT,48000.0,other,4.65,1
